Unit_Number,Lease_or_Own,Status,Utilimarc_Class,Utilimarc_Category,Company_Code_Detail,Class_Code,Description,Unit_Make,Unit_Model,Unit_Year,Age,Unit_In_Service_Date,Unit_Disposal_Date,Unit_GVWR, Purchase_Price_Without_Tax ,Purchase_Price_With_Tax,Depreciated_Value,Lease_Cost,Interest_Cost,Depreciation_Cost,License_Cost,Mechanic_Labor_Cost,Vendor_Cost,Parts_Cost,Fuel_Cost,Other,Overhead_Cost,Total_Cost,Mechanic_Labor_Hours,Annual_Mileage,MRH,Fuel_Gallons,Fuel_Type,Drive_Type,Inservice_Over_Year,Take_home_vehicle,Total_Demand_Repair_Workorders,Total_Preventive_Maintenance_Workorders,Life to date mileage
16907,2,1,43.2,POE,172,73401,CONSTRUCTION UV,John Deere,GATOR TE,2016,3,6/28/2016,,,11340,11340,7938,0,254.02,722.73,0,184.61,0,0,0,206.84,538.3,1906.5,120,0,12.34167169,0,,,1,0,0,1,0
17920,2,1,43.2,POE,172,73401,CONSTRUCTION UV,John Deere,GATOR TE,2017,2,6/30/2017,,,11616,11616,9292.8,0,297.37,740.33,0,0,0,0,0,206.84,538.3,1782.83,0,0,12.34167169,0,,,1,0,0,0,0
17921,2,1,43.2,POE,172,73401,CONSTRUCTION UV,John Deere,GATOR TE,2017,2,7/6/3017,,,11616,11616,9292.8,0,297.37,740.33,0,0,0,0,0,206.84,538.3,1782.83,0,0,12.34167169,0,,,1,0,0,0,0
16906,2,1,43.2,POE,172,73401,CONSTRUCTION UV,John Deere,GATOR TE,2016,3,6/28/2016,,,11340,11340,7938,0,254.02,722.73,0,0,0,0,0,206.84,538.3,1721.89,0,0,12.34167169,0,,,1,0,0,0,0
14919,2,1,43.2,POE,172,73400,CONSTRUCTION UV,John Deere,GATOR TX,2015,4,4/23/2015,,,8199,8199,4919.4,0,157.42,522.55,0,0,0,0,0,206.84,538.3,1425.11,0,0,12.34167169,0,,,1,0,0,0,12
13918,2,1,43.2,POE,172,73400,CONSTRUCTION UV,John Deere,GATOR TX,2013,6,1/12/2014,,,7049.16,7049.16,2819.66,0,90.23,449.27,0,0,0,0,0,206.84,538.3,1284.63,0,0,12.34167169,0,,,1,0,0,0,0
12914,2,1,43.2,POE,172,73400,CONSTRUCTION UV,John Deere,GATOR CX,2012,7,1/23/2013,,,5679,5679,1703.7,0,54.52,361.94,0,0,0,0,0,206.84,538.3,1161.6,0,0,12.34167169,0,,,1,0,0,0,0
26901,2,1,43.2,POE,172,73400,CONSTRUCTION UV,John Deere,1934W,2006,13,2/22/2006,,,9634,9634,0,0,0,0,0,0,0,0,0,206.84,538.3,745.14,0,0,12.34167169,0,,,1,0,0,0,0
24901,2,1,43.2,POE,632,73401,CONSTRUCTION UV (UTILITY VEHICLE),John Deere,GATOR TE,2004,15,12/31/2004,,,0,0,0,0,0,0,0,461.53,0,1102.17,0,206.84,538.3,2308.84,300,0,12.34167169,0,,,1,0,1,0,0
20901,2,1,43.2,POE,172,73401,CONSTRUCTION UV (UTILITY VEHICLE),John Deere,GATOR TE,2000,19,12/31/2000,,,0,0,0,0,0,0,0,0,0,0,0,206.84,538.3,745.14,0,0,12.34167169,0,,,1,0,0,0,0
12918,2,1,99.2,POE,783,72600,CONSTRUCTION VERTICAL MAST LIFT,SKYJACK,SJ16,2012,7,12/1/2012,,,8000,8000,2400,0,76.8,509.87,0,0,0,0,0,308.01,801.58,1696.25,0,0,18.37798312,0,,,1,0,0,0,0
16902,2,1,41,POE,161,74700,CONSTRUCTION WELDER,TRBLZR,325EFI,2016,3,1/1/2013,,,0,0,0,0,0,0,0,184.61,0,11.98,0,100.85,262.46,559.9,120,0,6.017483694,0,,,1,0,0,2,0
12913,2,1,43.1,POE,551,73400,CONTRUCTION ATV,POLARIS,RANGER,#N/A,7,2/13/2013,,,13100,13100,3930,0,125.76,834.91,0,0,0,0,31.95,187.02,486.73,1666.37,0,0,11.15924294,13.46,,,1,0,0,0,0
15920,2,1,43.1,POE,207,73400,CONTRUCTION ATV,POLARIS,R15RUZ87AS,2015,4,5/22/2015,,,24564.88,24564.88,14738.93,0,471.65,1565.6,0,369.22,0,0,0,187.02,486.73,3080.22,240,0,11.15924294,0,,,1,0,0,1,0
12910,2,1,43.1,POE,207,73400,CONTRUCTION ATV,POLARIS,RANGER,2012,7,12/10/2011,,,5299,5299,1589.7,0,50.87,337.72,0,184.61,0,123.49,0,187.02,486.73,1370.44,120,0,11.15924294,0,,,1,0,1,1,108
15921,2,1,43.1,POE,92,73400,CONTRUCTION ATV,POLARIS,RANGER,2015,4,7/6/2015,,,19376.95,19376.95,11626.17,0,372.04,1234.96,0,0,0,0,0,187.02,486.73,2280.74,0,0,11.15924294,0,,,1,0,0,0,0
15922,2,1,43.1,POE,172,73400,CONTRUCTION ATV,POLARIS,570 SP,2015,4,12/4/2015,,,8151.48,8151.48,4890.89,0,156.51,519.52,0,0,0,0,0,187.02,486.73,1349.78,0,0,11.15924294,0,,,1,0,0,0,0
17924,2,1,43.1,POE,218,73400,CONTRUCTION ATV,POLARIS,570 EPS,2017,2,7/11/2017,,,7311,7311,5848.8,0,187.16,465.95,0,0,0,0,0,187.02,486.73,1326.86,0,0,11.15924294,0,,,1,0,0,0,0
16900,2,1,99.2,POE,312,73200,CONTRUCTION HAULER,POWRKRAFT,PK9730,2016,3,3/23/2016,,,2725,2725,1907.5,0,61.04,173.67,0,184.61,0,0,0,308.01,801.58,1528.91,120,0,18.37798312,0,,,1,0,0,3,0
L5900,2,2,22,Vehicle,305,44500,CRANE 8X6 38 TON 127FT ALTEC,Petebilt,365,2014,5,3/29/2018,,,0,0,0,0,0,0,0,0,0,0,116.35,0,0,116.35,0,66,101.4805697,45.5,,,0,0,0,0,16927
L8201,2,2,22,Vehicle,329,44500,CRANE 8X6 38 TON 127FT ALTEC,Petebilt,365,2013,6,4/9/2018,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4805697,0,,,0,0,0,0,0
L4218,2,2,22,Vehicle,312,44100,CRANE TRUCK MOUNTED,Sterling,CRANE,2006,13,1/1/2006,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4805697,0,,,0,0,0,0,13249
D287,2,2,99.3,POE,216,22000,DIGGER DERRICK 47FT ALTEC,ALTEC,DM47,2018,1,1/1/2018,,,1,1,0.9,0,0.03,0.06,0,0,0,0,0,0,0,0.09,0,0,17.73304996,0,,,0,0,0,0,0
L5742,2,1,19,Vehicle,312,42200,DIGGER DERRICK 4X2 47FT ALTEC,International Navistar,4300 SBA 4X2,2014,5,3/1/2018,,,0,0,0,0,0,0,0,2723.03,0,1134.89,160.31,1791.63,4662.7,10472.56,1770,864,106.902416,60.75,,2,0,0,7,7,31450
L0414,2,2,19,Vehicle,305,42200,DIGGER DERRICK 4X2 47FT ALTEC,Freightliner,M2106,2018,1,3/21/2018,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,106.902416,0,,2,0,0,0,0,1939
L5993,2,1,19.1,Vehicle,329,42300,DIGGER DERRICK 6X6 65FT ALTEC,International Navistar,7400 SFA 6X6,2014,5,3/5/2018,,,0,0,0,0,0,0,0,553.84,0,0,131.58,2074.67,5399.3,8159.39,360,1858,123.7907169,45.6,,66,0,0,6,0,19883
L1942,2,2,19.1,Vehicle,312,42300,DIGGER DERRICK 6X6 65FT ALTEC,International Navistar,7400 SFA 6X6,2015,4,3/1/2018,,,0,0,0,0,0,0,0,323.07,0,138.42,13.94,0,0,475.43,210,#N/A,123.7907169,5,,66,0,0,3,1,18542
L6322,2,1,19.1,Vehicle,329,42300,DIGGER DERRICK 6X6 80FT ALTEC,International Navistar,7600 SBA 6X6,2011,8,3/21/2018,,,0,0,0,0,0,0,0,3830.71,0,209.81,1382.94,2074.67,5399.3,12897.42,2490,3507,123.7907169,484.2,,66,0,0,20,7,38167
15933,2,1,43.2,POE,88,7180,ELECTRIC UTILITY VEHICLE,TAY,BIGFOOT,2015,4,9/28/2016,,,8886,8886,5331.6,0,170.61,566.33,0,0,0,0,0,206.84,538.3,1482.08,0,0,12.34167169,0,,,1,0,0,0,0
L4040,2,1,49,POE,614,70100,FORKLIFT 15000LB,KALMAR,DCG150-12,2014,5,1/1/2014,,,0,0,0,0,0,0,0,0,0,0,281.96,323.9,842.94,1448.79,0,0,19.32615327,100.1,,,1,0,0,0,0
11916,2,1,49,POE,613,70101,FORKLIFT 3500LBS,CROWN,SC5240-35,2011,8,8/1/2016,,,23900,23900,14340,0,458.88,761.61,0,0,0,0,0,323.9,842.94,2387.33,0,0,19.32615327,0,,,1,0,0,0,0
15932,2,1,49,POE,88,70101,FORKLIFT 5000LBS,Clark,ESX22,2015,4,9/28/2016,,,35305,35305,28244,0,903.81,1125.05,0,0,0,0,0,323.9,842.94,3195.69,0,0,19.32615327,0,,,1,0,0,0,0
36837,2,1,99.3,POE,729,1400,GAS ENTERPRISE VEHICLES,PGE,ENTERPRISE,2000,19,1/1/2000,,,0,0,0,0,0,0,0,0,0,0,2394.78,297.2,773.45,3465.43,0,30668,17.73304996,731.38,,,1,0,0,0,0
97912,2,1,43.2,POE,161,71700,GOLF CART,EZ GO,TXT STANDARD,1997,22,9/11/2016,,,0,0,0,0,0,0,0,276.92,0,0,0,206.84,538.3,1022.06,180,0,12.34167169,0,,,1,0,0,1,0
17499,2,1,14.1,Vehicle,312,52000,HOOPIE 4X4 SUPER CAB,Ford,F550,2017,2,5/11/2017,,,44209,44209,35367.2,0,1131.75,2817.58,0,1384.59,0,129.11,2374.5,574.55,1495.27,9907.36,900,7629,34.28225684,995.09,,4,1,0,14,4,14158
17406,2,1,14.1,Vehicle,312,52500,HOOPIE HI-LINE 4X4 CRW CAB,Ford,F550,2017,2,12/5/2017,,,52380,52380,41904,0,1340.93,3338.35,0,1338.44,0,313.25,2252.7,574.55,1495.27,10653.49,870,6739,34.28225684,760.828,,4,1,0,15,2,6903
15484,2,1,16,Vehicle,312,51100,MANLIFT 4X4  REG CAB 37FT ALTEC,Dodge/Chrysler,5500,2015,4,5/13/2016,,,98976,98976,59385.6,0,1900.34,6308.06,0,9161.39,0,4878.8,3609.07,1530.59,3983.34,31371.59,5955,7151,91.32672109,1382.88,,4,1,0,16,15,17187
15485,2,1,16,Vehicle,312,51100,MANLIFT 4X4 REG CAB 37FT ALTEC,Dodge/Chrysler,5500,2015,4,5/13/2016,,,98976,98976,59385.6,0,1900.34,6308.06,0,7246.04,1350.31,4754.61,2340.64,1530.59,3983.34,29413.94,4710,4615,91.32672109,902.3,,4,1,0,20,16,13153
18537,2,1,18,Vehicle,305,41200,MANLIFT 6X4 55FT JIB ALTEC,International Navistar,7400 SBA,2019,0,12/10/2018,,,303773.18,303773.18,303773.18,0,9720.74,19360.45,0,5307.61,0,1608.75,157.92,1986.39,5169.58,43311.44,3450,780,118.5237141,57.65,,64,0,0,5,1,780
16587,2,2,18.1,Vehicle,312,41304,MANLIFT 6X4 75FT VERSALIFT,International Navistar,7500 SBA,2016,3,1/1/2016,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3870232,0,,64,0,0,0,0,3299
18162,2,2,43.2,POE,172,60501,NEIGHBORHOOD ELECTRIC VEHICLE 4X2,POLARIS,GEM EL-XD,2018,1,1/1/2018,,,23099,23099,20789.1,0,665.25,1472.17,0,0,0,0,0,0,0,2137.43,0,4,12.34167169,0,,2,0,0,0,0,4
18163,2,2,43.2,POE,172,60501,NEIGHBORHOOD ELECTRIC VEHICLE 4X2,POLARIS,GEM EL-XD,2018,1,1/1/2018,,,23099,23099,20789.1,0,665.25,1472.17,0,0,0,0,0,0,0,2137.43,0,0,12.34167169,0,,2,0,0,0,0,0
13308,2,1,7,Vehicle,329,61406,PICKUP 4X4 CREW CAB,GM/Chevey,1500,2013,6,1/3/2013,,,31644,31644,10548,0,337.54,2240.86,0,2123.04,0,643.2,3714.27,265.22,690.23,10014.36,1380,22183,15.82502639,1498.803,,4,1,1,12,6,105627
15161,2,1,7,Vehicle,305,61400,PICKUP 4X4 CRW CAB,GM/Chevey,1500,2015,4,1/18/2016,,,33803,33803,18779.44,0,600.94,2393.75,0,923.06,0,465.12,2697.24,265.22,690.23,8035.56,600,15442,15.82502639,1073.4,,4,1,1,6,3,47451
L6687,2,2,7,Vehicle,276,61400,PICKUP 4X4 CRW CAB,Dodge/Chrysler,1500,2017,2,6/1/2017,,,0,0,0,0,0,0,0,0,0,0,603.05,0,0,603.05,0,4218,15.82502639,278.8,,4,0,0,0,0,17663
L73864,2,2,8,Vehicle,841,61600,PICKUP 4X4 CRW CAB,Ford,F250,2017,2,1/1/2017,,,0,0,0,0,0,0,0,0,0,0,605.45,0,0,605.45,0,2691,19.38364667,273.96,,4,0,0,0,0,8661
L6679,2,2,7,Vehicle,276,61400,PICKUP 4X4 CRW CAB,Dodge/Chrysler,1500,#N/A,2,6/1/2017,,,0,0,0,0,0,0,0,0,0,0,492.76,0,0,492.76,0,3405,15.82502639,226.7,,4,0,0,0,0,13960
L7760,2,2,8,Vehicle,314,61600,PICKUP 4X4 CRW CAB,1,F250,2017,2,5/9/2017,,,1,1,0.78,0,0.02,0.07,0,0,0,0,0,0,0,6,0,0,19.38364667,0,,4,0,0,0,1FT7W2BT5HED43417,22067
15177,2,1,8,Vehicle,322,61606,PICKUP 4X4 DBL CAB,GM/Chevey,2500HD,2015,4,12/30/2015,,,30764,30764,17091.11,0,546.92,2178.54,0,1707.67,0,353.08,4281.29,324.86,845.44,10237.8,1110,16000,19.38364667,1497.813,,4,1,0,10,6,56367
15179,2,1,7,Vehicle,172,61400,PICKUP 4X4 DBL CAB,GM/Chevey,1500,2015,4,9/8/2015,,,31088,31088,17271.11,0,552.68,2201.49,0,0,0,0,366.72,265.22,690.23,4076.33,0,4208,15.82502639,275.6,,4,1,0,0,0,27184
15173,2,1,8,Vehicle,614,61606,PICKUP 4X4 REG CAB,GM/Chevey,2500HD,2015,4,10/29/2015,,,28957,28957,16087.22,0,514.79,2050.58,0,1153.83,450.83,96.4,658.41,324.86,845.44,6095.15,750,3158,19.38364667,259.5,,4,1,0,8,3,12766
L27587,2,1,7,Vehicle,841,61403,PICKUP 4X4 SUPER CAB,Ford,F150,2018,1,1/1/2018,,,0,0,0,0,0,0,0,0,0,0,949.66,265.22,690.23,1905.11,0,7056,15.82502639,429.69,,4,0,0,0,0,7662
L77485,2,1,7,Vehicle,841,61406,PICKUP ODFW,GM/Chevey,1500,2018,1,1/1/2018,,,0,0,0,0,0,0,0,0,0,0,731.01,265.22,690.23,1686.46,0,5067,15.82502639,330.75,,,0,0,0,0,5358
18927,2,2,99.2,POE,329,71900,REEL STAND,BROOKS BROTHERS,REELSTAND,2018,1,1/1/2018,,,41058,41058,36952.2,0,1182.47,2616.76,0,553.84,0,41.85,0,0,0,4394.92,360,0,18.37798312,0,,,0,0,1,0,0
15926,2,1,99.2,POE,161,71200,SPREADER SALT-GRAVEL,SWEN,81202,2010,9,5/1/2010,,,0,0,0,0,0,0,0,184.61,0,0,0,308.01,801.58,1294.2,120,0,18.37798312,0,,,1,0,0,1,0
15124,2,1,10.2,Vehicle,218,63406,SUV 4X4,GM/Chevey,SUBURBAN,2015,4,9/15/2015,,,44493,44493,26695.8,0,854.27,2835.68,0,4338.39,0,6004.99,4444.1,222.78,579.78,19279.99,2820,28669,13.29272532,1796.838,,4,1,1,8,4,97656
15111,2,1,10.2,Vehicle,218,63406,SUV 4X4,GM/Chevey,SUBURBAN,2015,4,10/15/2015,,,44493,44493,26695.8,0,854.27,2835.68,0,3323.02,5117.53,926.02,3863.78,222.78,579.78,17722.87,2160,27426,13.29272532,1566.53,,4,1,1,15,5,89342
16195,2,1,10.1,Vehicle,312,62200,SUV AWD,GM/Chevey,EQUINOX,2016,3,12/11/2015,,,24851,24851,17395.7,0,556.66,1583.83,0,415.38,0,70.57,1520.83,241.98,629.76,5019.01,270,13231,14.43853113,602.48,,4,1,1,4,3,40675
18129,2,1,10.1,Vehicle,367,62200,SUV AWD,GM/Chevey,EQUINOX,2018,1,10/27/2017,,,27173,27173,24455.7,0,782.58,1731.82,0,184.61,0,17.72,1225.74,241.98,629.76,4814.22,120,10411,14.43853113,479.09,,4,1,0,0,1,11480
16141,2,1,10.1,Vehicle,161,62200,SUV AWD,GM/Chevey,EQUINOX,2016,3,10/27/2015,,,23392,23392,16374.4,0,523.98,1490.85,0,184.61,0,22.87,643.16,241.98,629.76,3737.2,120,6621,14.43853113,291.03,,4,1,0,0,1,25333
16142,2,2,10.1,Vehicle,373,62200,SUV AWD,GM/Chevey,EQUINOX,2016,3,10/26/2015,,,23392,23392,16374.4,0,523.98,1490.85,0,276.92,0,0,348.48,0,0,2640.23,180,2866,14.43853113,143.4,,4,0,0,2,0,13742
21860,2,2,100,Trailer,206,86500,TRAILER 6CU FT CONCRETE MIX,WHITMAN,WC62H8,2001,18,11/2/2001,,,2625,2625,262.5,0,8.4,83.65,0,230.77,0,0,0,0,0,322.82,150,0,11.70707367,0,,,0,0,2,0,0
25816,2,1,100,Trailer,161,89000,TRAILER BOAT,PGE BUILT,PGE BUILT,2005,14,10/1/2015,,,0,0,0,0,0,0,0,0,0,0,0,196.2,510.62,706.82,0,#N/A,11.70707367,0,,,1,0,0,0,0
19882,2,1,100,Trailer,161,89000,TRAILER BOAT,MAGICTILT,TTCA31160,2019,0,7/30/2018,,,11936,11936,11936,0,381.95,380.36,0,830.76,0,88.97,0,196.2,510.62,2388.87,540,0,11.70707367,0,,,0,0,1,2,0
96837,2,1,100,Trailer,161,89000,TRAILER BOAT,EZLO,BOAT TRAILER,1996,23,1/1/1996,,,0,0,0,0,0,0,0,184.61,0,0,0,196.2,510.62,891.44,120,0,11.70707367,0,,,1,0,0,1,0
97820,2,1,100,Trailer,842,89000,TRAILER BOAT,ALUMAWELD,BT,1997,22,1/1/1997,,,0,0,0,0,0,0,0,92.31,0,0,0,196.2,510.62,799.13,60,0,11.70707367,0,,,1,0,0,1,0
27825,2,1,100,Trailer,841,89000,TRAILER BOAT,EZLOADER,TRLR,2007,12,1/1/2007,,,0,0,0,0,0,0,0,92.31,0,0,0,196.2,510.62,799.13,60,0,11.70707367,0,,,1,0,0,1,0
13891,2,1,100,Trailer,172,89000,TRAILER BOAT,HOOSIER,SL700N,2013,6,4/1/2013,,,2730,2730,1911,0,61.15,87,0,0,0,0,0,196.2,510.62,854.97,0,0,11.70707367,0,,,1,0,0,0,0
16827,2,1,100,Trailer,172,89000,TRAILER BOAT,KARAVAN,KDPT-2225-45,2016,3,5/3/2016,,,1980,1980,1683,0,53.86,63.1,0,0,0,0,0,196.2,510.62,823.78,0,0,11.70707367,0,,,1,0,0,0,0
16826,2,1,100,Trailer,172,89000,TRAILER BOAT,KARAVAN,KB-1250-56,2016,3,5/2/2016,,,1550,1550,1317.5,0,42.16,49.39,0,0,0,0,0,196.2,510.62,798.38,0,0,11.70707367,0,,,1,0,0,0,0
11874,2,1,100,Trailer,172,89000,TRAILER BOAT,EZLO,EZL90B,2011,8,6/1/2011,,,1446,1446,867.6,0,27.76,46.08,0,0,0,0,0,196.2,510.62,780.67,0,0,11.70707367,0,,,1,0,0,0,0
26827,2,1,100,Trailer,172,89000,TRAILER BOAT,FABR,REM PB-21,2006,13,4/13/2016,,,1,1,0.35,0,0.01,0.03,0,0,0,0,0,196.2,510.62,706.87,0,0,11.70707367,0,,,1,0,0,0,0
19889,2,1,100,Trailer,554,80500,TRAILER CARGO,MISSION,8.5X20,2019,0,11/28/2018,,,15577.5,15577.5,15577.5,0,498.48,496.4,0,3646.1,0,856.16,0,196.2,510.62,6203.97,2370,0,11.70707367,0,,,0,0,2,1,0
18867,2,1,100,Trailer,218,80500,TRAILER CARGO,MISSION,7X16,2018,1,1/19/2018,,,19286,19286,18321.7,0,586.29,614.58,0,1569.21,0,643.53,0,196.2,510.62,4120.43,1020,0,11.70707367,0,,,0,0,2,1,0
14892,2,1,100,Trailer,329,80500,TRAILER CARGO,WELLS CARGO,CARGO,2014,5,4/1/2015,,,8139.14,8139.14,6104.36,0,195.34,259.37,0,1199.98,0,108.54,0,196.2,510.62,2470.06,780,0,11.70707367,0,,,1,0,6,5,0
13889,2,1,100,Trailer,632,80500,TRAILER CARGO,CONTINENTAL,TAILWIND,2013,6,2/26/2014,,,4066,4066,2846.2,0,91.08,129.57,0,853.83,0,152.46,0,196.2,510.62,1933.76,555,0,11.70707367,0,,,1,0,6,1,0
17840,2,1,100,Trailer,216,80500,TRAILER CARGO,EXPRESS,T81675-D,2017,2,4/17/2017,,,18405.48,18405.48,16564.93,0,530.08,586.52,0,323.07,0,64.77,0,196.2,510.62,2211.27,210,0,11.70707367,0,,,1,0,3,1,0
17839,2,1,100,Trailer,329,80500,TRAILER CARGO,WELLS CARGO,CW1624-102,2017,2,5/10/2017,,,13173.6,13173.6,11856.24,0,379.4,419.8,0,323.07,0,0,0,196.2,510.62,1829.09,210,0,11.70707367,0,,,1,0,1,5,0
17843,2,1,100,Trailer,161,80500,TRAILER CARGO,MIRAGE,MXL714TA2,#N/A,2,11/30/2016,,,5570,5570,5013,0,160.42,177.5,0,276.92,0,0,0,196.2,510.62,1321.66,180,0,11.70707367,0,,,1,0,0,2,0
13888,2,1,100,Trailer,305,80500,TRAILER CARGO,CHARMAC,STD DUTY,2013,6,1/16/2014,,,7859,7859,5501.3,0,176.04,250.44,0,184.61,0,29.92,0,196.2,510.62,1347.84,120,0,11.70707367,0,,,1,0,1,1,0
16832,2,1,100,Trailer,218,80500,TRAILER CARGO,WELLS CARGO,CW1624-102,2016,3,12/29/2016,,,12297,12297,10452.45,0,334.48,391.86,0,138.46,0,0,0,196.2,510.62,1571.63,90,0,11.70707367,0,,,1,0,0,1,0
16910,2,1,100,Trailer,161,80500,TRAILER CARGO,Miller,TRLBL302,2016,3,1/1/2016,,,0,0,0,0,0,0,0,0,0,0,0,196.2,510.62,706.82,0,0,11.70707367,0,,,1,0,0,0,0
2056,2,1,100,Trailer,73,80500,TRAILER CARGO,PGE BUILT,PGE BUILT,1958,60,8/12/1958,,,0,0,0,0,0,0,0,0,0,0,0,196.2,510.62,706.82,0,0,11.70707367,0,,,1,0,0,0,0
14688,2,1,100,Trailer,216,86500,TRAILER CONCRETE MIX,WHITEMAN,WC-92 P,2001,18,1/1/2001,,,0,0,0,0,0,0,0,369.22,0,0,0,196.2,510.62,1076.05,240,0,11.70707367,0,,,1,0,1,1,0
19883,2,1,100,Trailer,172,87000,TRAILER DUMP,DIAMOND C,46EDL10X77,2019,0,11/16/2018,,,6758.63,6758.63,6758.63,0,216.28,215.37,0,1153.83,0,0,0,196.2,510.62,2292.3,750,0,11.70707367,0,,,0,0,2,0,0
15823,2,1,100,Trailer,172,87000,TRAILER DUMP,DIAMOND C,46EDL12X77,2016,3,12/4/2015,,,6000,6000,5100,0,163.2,191.2,0,0,0,0,0,196.2,510.62,1061.22,0,0,11.70707367,0,,,1,0,0,0,0
10663,2,1,99.2,POE,329,74400,TRAILER EQUIPMENT,SDP MANUFACTURI,EZH5500,2010,9,7/8/2010,,,120427,120427,12042.7,0,385.37,7675.2,0,5676.83,0,2578.33,2.52,308.01,801.58,17427.84,3690,0,18.37798312,0.9,,,1,0,11,14,0
13694,2,1,48,POE,632,88000,TRAILER EQUIPMENT,UP RIGHT,XL19,1986,33,1/1/1986,,,0,0,0,0,0,0,0,0,0,0,0,419.27,1091.15,1510.42,0,0,25.01697257,0,,,1,0,0,0,0
8511,2,1,100,Trailer,632,88000,TRAILER EQUIPMENT,TAYLOR DUNN,MODEL B,1985,34,7/1/1985,,,0,0,0,0,0,0,0,0,0,0,0,196.2,510.62,706.82,0,#N/A,11.70707367,0,,,1,0,0,0,0
18879,2,1,100,Trailer,206,88000,TRAILER EQUIPMENT,FT,FT-12CL,2019,0,9/10/2018,,,9667,9667,9667,0,309.34,308.05,0,1061.52,0,326.37,0,196.2,510.62,2712.12,690,0,11.70707367,0,,,0,0,5,2,0
17855,2,1,100,Trailer,218,82250,TRAILER FIBER OPTIC SPLICER,MOBILETECH,7X12 TRAILER,#N/A,2,8/2/2017,,,27400,27400,24660,0,789.12,873.15,0,923.06,0,29.57,154.1,196.2,510.62,3475.82,600,0,11.70707367,58.14,,,1,0,5,3,0
15819,2,1,100,Trailer,218,82250,TRAILER FIBER OPTIC SPLICER,EBS,TL,2015,4,2/17/2016,,,29500,29500,23600,0,755.2,940.07,0,2215.35,0,740.79,95.39,196.2,510.62,5453.62,1440,0,11.70707367,40.98,,,1,0,10,1,0
18877,2,1,100,Trailer,216,85500,TRAILER FLATBED,BIG TEX,70CH-16,2018,1,1/2/2018,,,5000,5000,4750,0,152,159.33,0,11169.05,0,93.4,0,196.2,510.62,12280.62,7260,#N/A,11.70707367,0,,,0,0,4,1,0
18869,2,1,100,Trailer,216,85500,TRAILER FLATBED,DIAMOND C,REQ16X82,2018,1,6/4/2018,,,4120,4120,3914,0,125.25,131.29,0,7246.04,0,739.48,0,196.2,510.62,8948.89,4710,0,11.70707367,0,,,0,0,5,1,0
18878,2,1,100,Trailer,361,85500,TRAILER FLATBED,BIG TEX,70CH-16,2018,1,1/2/2018,,,5000,5000,4750,0,152,159.33,0,3138.41,0,127.77,0,196.2,510.62,4284.34,2040,0,11.70707367,0,,,0,0,6,1,0
18880,2,1,100,Trailer,312,85500,TRAILER FLATBED,GREAT,DO20-21K,2018,1,10/25/2018,,,8200,8200,7790,0,249.28,261.31,0,2492.27,0,188.35,0,196.2,510.62,3898.03,1620,0,11.70707367,0,,,0,0,2,2,0
15801,2,1,100,Trailer,329,85500,TRAILER FLATBED,TRAILMAX,T-16-UT,2015,4,2/25/2015,,,9477.41,9477.41,7581.93,0,242.62,302.01,0,1292.29,559.87,32.91,0,196.2,510.62,3136.53,840,0,11.70707367,0,,,1,0,8,13,0
15802,2,1,100,Trailer,329,85500,TRAILER FLATBED,TRAILMAX,T-16-UT,2015,4,2/11/2015,,,9141.4,9141.4,7313.12,0,234.02,291.31,0,738.45,0,0,0,196.2,510.62,1970.6,480,0,11.70707367,0,,,1,0,0,14,0
14893,2,1,100,Trailer,207,85500,TRAILER FLATBED,DIAMOND C,2PSAL12X77,2013,6,3/13/2014,,,1825,1825,1277.5,0,40.88,58.16,0,415.38,0,15.88,0,196.2,510.62,1237.12,270,0,11.70707367,0,,,1,0,3,1,0
15809,2,1,100,Trailer,92,85500,TRAILER FLATBED,VOYAGER,VSHD-14-14,2015,4,5/22/2015,,,2000,2000,1600,0,51.2,63.73,0,0,0,0,0,196.2,510.62,821.76,0,0,11.70707367,0,,,1,0,0,0,0
17862,2,1,45,POE,161,81500,TRAILER GENERATOR,FIDEL,AKSA AT150,2017,2,6/7/2017,,,43100,43100,34480,0,1103.36,2746.9,0,461.53,0,0,0,150.92,392.77,4855.49,300,0,9.005194548,0,,,1,0,0,4,0
11810,2,1,45,POE,92,81500,TRAILER GENERATOR,MULTIQ,70KVA GEN,2011,8,7/6/2015,,,24863,24863,4972.6,0,159.12,1584.6,0,0,0,0,0,150.92,392.77,2287.42,0,0,9.005194548,0,,,1,0,0,0,0
17923,2,1,45,POE,161,81500,TRAILER GENERATOR,AKSA,AT150,2017,2,6/7/2017,,,1,1,0.8,0,0.03,0.06,0,0,0,0,0,150.92,392.77,543.79,0,0,9.005194548,0,,,1,0,0,0,0
18890,2,1,100,Trailer,842,82120,TRAILER HYDRO SEEDER,MUSTANG,5508CC7000,2018,1,11/1/2018,,,19790,19790,18800.5,0,601.62,630.64,0,0,0,0,0,196.2,510.62,1939.08,0,0,11.70707367,0,,,0,0,0,0,0
